vehicletype,vehiclemodel,vehicleprimaryuse,vehicleregistrationnumber,label
0,66,9,67,35
0,56,9,10,38
0,123,9,4,38
0,119,9,24,39
2,2,9,4,5
2,118,9,4,5
2,117,9,2,5
2,0,9,2,5
2,32,9,6,7
2,113,9,15,8
2,77,1,1,9
2,77,9,7,9
2,20,9,5,13
2,47,9,8,13
2,27,9,2,15
2,58,9,2,16
2,116,9,6,18
2,72,9,5,19
2,91,9,1,20
2,49,9,2,25
2,29,9,2,26
2,74,9,1,27
2,25,9,3,31
2,79,9,4,37
2,80,9,8,37
2,88,9,2,37
2,120,9,7,39
2,121,9,10,39
0,124,9,4,2
0,128,9,3,5
0,17,9,19,8
0,105,9,1,8
0,1,9,4,11
0,72,9,11,19
0,103,9,5,19
0,54,9,1,26
0,127,9,2,27
0,63,9,70,28
0,33,9,2,33
0,46,9,2,33
0,69,9,32,35
0,68,9,12,35
0,67,9,21,35
0,66,9,36,35
0,56,9,2,38
0,123,9,4,38
2,83,9,2,2
2,7,9,2,2
2,128,9,4,5
2,2,9,6,5
2,118,9,9,5
2,117,9,3,5
2,0,9,2,5
2,113,9,19,8
2,77,9,8,9
2,20,9,7,13
2,47,9,6,13
2,27,9,4,15
2,116,9,7,18
2,72,9,7,19
2,73,9,2,19
2,29,9,2,26
2,74,2,4,27
2,25,9,1,31
2,79,9,5,37
2,80,9,12,37
2,88,9,14,37
0,124,9,2,2
0,126,9,2,2
0,128,9,8,5
0,17,9,24,8
0,1,9,2,11
0,44,9,3,13
0,70,9,10,13
0,61,9,1,16
0,62,9,8,16
0,55,9,1,17
0,72,9,10,19
0,104,9,4,19
0,103,9,4,19
0,127,9,1,27
0,63,9,84,28
0,108,9,6,31
0,46,9,2,33
0,69,9,108,35
0,68,1,1,35
0,68,9,12,35
0,67,9,27,35
0,66,9,103,35
0,56,9,10,38
0,123,9,7,38
0,119,9,19,39
2,83,9,2,2
2,7,9,3,2
2,128,9,6,5
2,2,9,2,5
2,118,9,2,5
2,113,9,12,8
2,77,9,4,9
2,20,9,9,13
2,47,9,14,13
2,27,9,3,15
2,116,9,12,18
2,72,9,7,19
2,29,9,1,26
2,74,9,2,27
2,25,9,6,31
2,78,9,2,31
2,79,9,6,37
2,80,9,7,37
2,88,9,8,37
2,120,9,8,39
2,121,9,7,39
0,124,9,13,2
0,17,9,19,8
0,105,9,1,8
0,1,9,2,11
0,70,9,2,13
0,61,9,2,16
0,62,9,6,16
0,72,9,2,19
0,104,9,3,19
0,103,9,4,19
0,63,9,76,28
0,108,9,1,31
0,69,9,19,35
0,94,9,2,35
0,68,9,6,35
0,67,9,23,35
0,66,9,59,35
0,56,9,14,38
0,123,9,7,38
0,119,9,8,39
2,83,9,22,2
2,7,9,3,2
2,128,9,5,5
2,2,9,3,5
2,118,9,3,5
2,117,9,4,5
2,0,9,2,5
2,130,9,1,5
2,113,9,13,8
2,77,9,10,9
2,20,9,5,13
2,47,9,12,13
2,27,9,2,15
2,101,9,2,16
2,116,9,14,18
2,72,9,1,19
2,92,9,1,20
2,49,9,1,25
2,50,9,1,25
2,78,9,2,31
2,79,9,9,37
2,80,9,4,37
2,88,1,1,37
2,88,9,5,37
2,120,9,4,39
2,121,9,18,39
2,98,9,2,39
0,124,9,5,2
0,126,9,2,2
0,128,9,1,5
0,17,9,10,8
0,1,9,6,11
0,44,9,2,13
0,70,9,10,13
0,62,9,2,16
0,55,9,1,17
0,72,9,8,19
0,103,9,3,19
0,127,9,1,27
0,63,9,33,28
0,108,9,2,31
0,45,9,2,33
0,69,9,344,35
0,68,9,7,35
0,67,1,1,35
0,67,9,13,35
0,66,9,161,35
0,56,9,26,38
0,123,9,3,38
2,83,9,4,2
2,7,9,2,2
2,128,9,2,5
2,2,9,3,5
2,118,9,8,5
2,117,9,2,5
2,113,9,18,8
2,20,9,3,13
2,47,9,2,13
2,27,9,2,15
2,116,9,12,18
2,72,9,2,19
2,50,9,2,25
2,29,9,1,26
2,74,9,3,27
2,78,9,1,31
2,79,9,1,37
2,80,9,9,37
2,88,9,4,37
0,17,9,6,8
0,70,9,2,13
0,63,9,1,28
2,20,9,2,13
0,128,9,6,5
0,17,7,1,8
0,17,9,14,8
0,105,9,2,8
0,1,9,8,11
0,44,9,7,13
0,61,9,2,16
0,55,9,1,17
0,72,9,4,19
0,104,9,4,19
0,14,9,1,25
0,63,9,43,28
0,69,9,18,35
0,68,9,16,35
0,67,9,19,35
0,66,9,48,35
0,56,9,2,38
0,123,9,2,38
2,83,9,1,2
2,7,9,2,2
2,128,9,6,5
2,2,9,2,5
2,118,9,1,5
2,130,9,1,5
2,113,9,22,8
2,77,9,5,9
2,60,9,1,12
2,20,9,16,13
2,47,9,10,13
2,27,9,2,15
2,101,9,1,16
2,72,9,6,19
2,13,9,1,22
2,74,9,3,27
2,25,9,2,31
2,79,9,5,37
2,80,9,11,37
2,88,9,2,37
2,121,9,1,39
0,124,9,4,2
0,126,9,3,2
0,128,9,2,5
0,17,9,30,8
0,105,9,2,8
0,1,9,2,11
0,44,9,3,13
0,70,9,4,13
0,55,9,1,17
0,72,9,10,19
0,104,9,2,19
0,103,9,1,19
0,54,9,9,26
0,63,9,64,28
0,108,9,1,31
0,46,9,1,33
0,69,9,21,35
0,68,9,19,35
0,67,9,31,35
0,66,9,59,35
0,56,9,10,38
0,123,9,4,38
2,83,9,1,2
2,7,9,3,2
2,128,9,3,5
2,2,9,5,5
2,118,9,5,5
2,117,9,10,5
2,0,9,5,5
2,130,9,1,5
2,113,9,33,8
2,77,9,4,9
2,20,9,15,13
2,47,1,1,13
2,47,9,7,13
2,27,9,4,15
2,58,9,2,16
2,101,9,1,16
2,116,9,10,18
2,72,9,6,19
2,73,9,2,19
2,74,9,2,27
2,25,9,2,31
2,78,9,1,31
2,30,9,2,34
2,79,9,11,37
2,80,9,11,37
2,88,9,3,37
2,121,9,2,39
0,124,9,5,2
0,126,9,2,2
0,128,9,4,5
0,17,9,32,8
0,105,9,3,8
0,1,9,7,11
0,44,9,1,13
0,70,9,8,13
0,58,9,4,16
0,61,9,1,16
0,62,9,12,16
0,55,9,1,17
0,72,9,15,19
0,104,9,5,19
0,103,9,3,19
0,63,2,4,28
0,63,9,82,28
0,46,9,1,33
0,69,9,252,35
0,68,9,12,35
0,67,9,30,35
0,66,9,168,35
0,87,9,1,37
0,56,9,2,38
0,123,9,9,38
0,119,9,2,39
2,83,9,2,2
2,7,9,4,2
2,128,9,11,5
2,2,9,2,5
2,118,9,9,5
2,117,9,7,5
2,0,9,2,5
2,130,9,2,5
2,113,9,28,8
2,77,9,4,9
2,20,9,6,13
2,47,9,6,13
2,27,9,4,15
2,58,9,3,16
2,101,9,1,16
2,116,9,8,18
2,72,9,5,19
2,73,9,4,19
2,96,9,1,25
2,74,9,2,27
2,25,9,1,31
2,78,9,2,31
2,79,9,4,37
2,80,9,18,37
2,88,9,2,37
2,120,9,2,39
0,124,9,10,2
0,128,9,4,5
0,17,9,20,8
0,1,9,3,11
0,44,9,1,13
0,70,9,6,13
0,55,9,1,17
0,72,9,5,19
0,103,9,1,19
0,63,9,64,28
0,76,9,2,30
0,46,9,1,33
0,69,9,25,35
0,68,9,19,35
0,67,9,23,35
0,66,9,58,35
0,56,9,12,38
0,123,9,7,38
0,119,9,6,39
2,83,9,10,2
2,7,9,8,2
2,128,9,6,5
2,2,9,1,5
2,118,9,4,5
2,0,9,2,5
2,130,9,1,5
2,22,9,2,7
2,113,9,35,8
2,77,9,4,9
2,20,9,12,13
2,47,9,13,13
2,27,9,1,15
2,101,9,3,16
2,116,9,4,18
2,72,9,6,19
2,49,9,2,25
2,74,9,2,27
2,25,9,4,31
2,79,0,2,37
2,79,9,7,37
2,80,9,11,37
2,88,9,10,37
2,120,9,3,39
2,121,9,5,39
0,124,9,1,2
0,128,9,3,5
0,17,9,4,8
0,105,9,1,8
0,1,9,1,11
0,44,9,2,13
0,61,9,1,16
0,72,9,1,19
0,103,9,3,19
0,14,9,1,25
0,54,9,1,26
0,63,9,20,28
0,69,9,2,35
0,68,9,2,35
0,67,9,6,35
0,66,9,22,35
0,123,9,5,38
2,128,9,3,5
2,0,9,2,5
2,113,9,1,8
2,20,9,1,13
2,47,9,4,13
2,58,9,1,16
2,72,9,1,19
2,73,9,2,19
2,25,9,1,31
2,80,9,2,37
2,120,9,1,39
2,121,9,2,39
0,124,9,9,2
0,17,9,26,8
0,105,9,4,8
0,1,9,8,11
0,93,12,1,13
0,70,9,4,13
0,58,9,2,16
0,61,9,2,16
0,62,9,4,16
0,72,9,4,19
0,103,9,2,19
0,54,9,1,26
0,63,9,92,28
0,108,9,14,31
0,46,1,1,33
0,45,9,1,33
0,69,9,17,35
0,68,9,18,35
0,67,9,31,35
0,66,9,93,35
0,87,9,1,37
0,56,9,26,38
0,123,9,5,38
2,83,9,2,2
2,7,9,2,2
2,128,9,4,5
2,2,9,4,5
2,118,9,11,5
2,117,9,1,5
2,22,9,1,7
2,113,9,32,8
2,77,9,10,9
2,20,9,12,13
2,47,9,6,13
2,27,9,2,15
2,101,9,1,16
2,116,9,14,18
2,72,9,4,19
2,73,9,1,19
2,49,9,1,25
2,74,9,1,27
2,25,9,5,31
2,30,9,1,34
2,79,9,10,37
2,80,9,12,37
2,88,9,6,37
2,121,9,2,39
2,98,9,1,39
0,124,9,2,2
0,126,9,4,2
0,128,9,3,5
0,17,9,12,8
0,105,9,2,8
0,1,9,5,11
0,44,9,1,13
0,70,9,6,13
0,58,9,3,16
0,55,9,1,17
0,72,9,9,19
0,104,9,1,19
0,103,9,8,19
0,54,9,5,26
0,63,9,69,28
0,76,9,2,30
0,108,9,8,31
0,69,9,204,35
0,68,1,1,35
0,68,9,12,35
0,67,9,20,35
0,66,9,180,35
0,56,9,4,38
0,123,9,4,38
2,83,9,4,2
2,15,9,1,4
2,128,9,5,5
2,2,9,4,5
2,118,9,10,5
2,0,9,1,5
2,113,9,17,8
2,77,9,10,9
2,20,9,8,13
2,47,9,9,13
2,27,9,5,15
2,101,9,1,16
2,116,9,2,18
2,72,9,4,19
2,49,9,1,25
2,29,9,2,26
2,74,9,3,27
2,78,9,1,31
2,30,9,1,34
2,79,9,2,37
2,80,9,8,37
2,88,9,2,37
2,120,9,1,39
2,121,9,1,39
0,124,9,5,2
0,126,9,2,2
0,17,1,4,8
0,17,9,34,8
0,105,9,1,8
0,1,9,3,11
0,70,9,2,13
0,58,9,2,16
0,61,9,1,16
0,62,9,2,16
0,72,9,9,19
0,104,9,4,19
0,103,9,1,19
0,63,1,1,28
0,63,9,48,28
0,108,9,1,31
0,46,9,1,33
0,45,9,1,33
0,69,9,8,35
0,68,9,6,35
0,67,9,18,35
0,66,9,36,35
0,87,9,1,37
0,56,9,30,38
0,123,9,6,38
2,83,9,4,2
2,128,9,5,5
2,2,9,4,5
2,118,9,10,5
2,117,9,2,5
2,113,9,20,8
2,77,9,12,9
2,47,9,7,13
2,27,9,5,15
2,58,9,1,16
2,101,9,1,16
2,116,9,10,18
2,72,9,8,19
2,73,9,1,19
2,96,9,1,25
2,50,9,2,25
2,29,9,3,26
2,74,9,1,27
2,25,9,2,31
2,79,9,5,37
2,80,9,9,37
2,88,9,6,37
2,120,9,1,39
2,121,9,10,39
0,124,9,3,2
0,126,9,2,2
0,128,9,3,5
0,17,9,19,8
0,105,9,2,8
0,1,9,7,11
0,44,9,1,13
0,70,9,4,13
0,61,9,2,16
0,62,9,2,16
0,55,9,2,17
0,72,9,4,19
0,104,9,2,19
0,103,9,2,19
0,14,9,1,25
0,63,9,64,28
0,108,9,2,31
0,46,9,1,33
0,45,9,3,33
0,69,9,178,35
0,68,9,15,35
0,67,9,32,35
0,66,9,178,35
0,56,9,8,38
0,123,9,5,38
2,83,9,3,2
2,7,9,2,2
2,128,9,7,5
2,118,9,2,5
2,117,9,5,5
2,130,9,1,5
2,113,9,17,8
2,77,9,5,9
2,20,9,3,13
2,47,9,7,13
2,27,9,3,15
2,116,9,2,18
2,72,9,2,19
2,29,9,1,26
2,25,9,1,31
2,79,9,7,37
2,80,9,11,37
0,124,9,4,2
0,126,9,4,2
0,128,9,2,5
0,17,9,19,8
0,1,9,2,11
0,70,9,2,13
0,72,9,2,19
0,104,9,2,19
0,103,9,6,19
0,127,9,1,27
0,63,9,47,28
0,108,9,2,31
0,69,9,45,35
0,68,9,7,35
0,67,9,24,35
0,66,9,62,35
0,56,9,6,38
0,123,9,5,38
0,119,9,26,39
2,83,9,4,2
2,7,9,1,2
2,128,9,2,5
2,118,9,4,5
2,117,9,2,5
2,130,9,2,5
2,113,9,29,8
2,77,9,4,9
2,60,9,2,12
2,20,9,5,13
2,47,9,6,13
2,27,9,6,15
2,58,9,3,16
2,116,9,4,18
2,72,9,1,19
2,13,9,2,22
2,49,9,1,25
2,25,9,3,31
2,79,9,2,37
2,80,9,3,37
2,88,9,8,37
2,120,9,4,39
2,121,9,11,39
0,17,9,3,8
0,63,9,15,28
0,69,9,1,35
0,68,9,2,35
0,67,9,7,35
0,66,9,13,35
0,87,9,1,37
2,113,9,5,8
2,77,9,2,9
2,20,9,1,13
2,47,9,2,13
2,27,9,1,15
2,73,9,1,19
2,79,9,1,37
2,80,9,1,37
0,124,9,1,2
0,128,9,1,5
0,17,9,50,8
0,105,9,1,8
0,1,9,1,11
0,44,9,2,13
0,70,9,4,13
0,58,9,2,16
0,72,9,7,19
0,104,9,3,19
0,103,9,1,19
0,54,9,9,26
0,63,9,57,28
0,108,9,1,31
0,46,9,2,33
0,45,9,2,33
0,69,9,10,35
0,94,9,1,35
0,68,9,14,35
0,67,9,42,35
0,66,9,90,35
0,56,9,6,38
0,123,9,11,38
0,119,9,4,39
2,83,9,1,2
2,7,9,6,2
2,8,9,2,2
2,128,9,6,5
2,2,9,6,5
2,118,9,7,5
2,117,9,4,5
2,0,9,2,5
2,113,9,24,8
2,77,9,11,9
2,20,9,7,13
2,47,9,11,13
2,27,9,1,15
2,58,9,1,16
2,101,9,1,16
2,116,9,6,18
2,72,9,10,19
2,29,9,1,26
2,74,9,1,27
2,78,9,1,31
2,30,9,1,34
2,79,9,4,37
2,80,9,16,37
2,88,9,10,37
2,120,9,5,39
2,121,9,17,39
0,124,9,3,2
0,128,9,6,5
0,17,9,18,8
0,105,9,2,8
0,1,9,9,11
0,44,9,1,13
0,70,9,10,13
0,55,9,1,17
0,72,9,21,19
0,104,9,1,19
0,63,9,62,28
0,108,9,9,31
0,46,9,1,33
0,69,9,21,35
0,68,9,6,35
0,67,9,29,35
0,66,9,51,35
0,56,9,30,38
0,123,9,3,38
0,119,9,2,39
2,83,9,6,2
2,7,9,2,2
2,128,9,9,5
2,2,9,1,5
2,118,9,8,5
2,117,9,13,5
2,0,9,4,5
2,130,9,1,5
2,113,9,18,8
2,77,9,16,9
2,20,9,11,13
2,47,9,3,13
2,58,9,2,16
2,116,9,10,18
2,72,9,4,19
2,73,9,2,19
2,92,9,1,20
2,49,9,3,25
2,79,9,8,37
2,80,9,12,37
2,88,9,1,37
2,121,9,5,39
0,126,9,2,2
0,128,9,3,5
0,17,9,11,8
0,105,9,1,8
0,44,9,2,13
0,70,9,8,13
0,62,9,2,16
0,72,9,11,19
0,104,9,4,19
0,14,9,1,25
0,63,2,8,28
0,63,9,32,28
0,46,9,1,33
0,69,9,16,35
0,68,9,9,35
0,67,9,7,35
0,66,9,45,35
0,56,9,14,38
0,123,9,1,38
0,119,9,2,39
2,83,9,4,2
2,7,9,6,2
2,128,9,3,5
2,2,9,2,5
2,118,9,2,5
2,117,9,1,5
2,0,9,1,5
2,130,9,1,5
2,32,9,1,7
2,113,9,16,8
2,77,9,2,9
2,20,9,4,13
2,47,9,6,13
2,27,9,1,15
2,101,9,1,16
2,116,9,2,18
2,72,9,5,19
2,73,9,1,19
2,25,9,2,31
2,79,9,4,37
2,80,9,3,37
2,88,9,3,37
2,120,9,1,39
2,121,9,3,39
0,124,9,3,2
0,128,9,2,5
0,17,9,8,8
0,1,1,1,11
0,1,9,7,11
0,70,9,2,13
0,58,9,1,16
0,61,9,2,16
0,72,9,4,19
0,104,9,1,19
0,103,9,1,19
0,127,9,1,27
0,63,9,72,28
0,46,9,1,33
0,69,1,1,35
0,69,9,207,35
0,68,9,7,35
0,67,9,20,35
0,66,9,200,35
0,26,9,1,36
0,56,9,16,38
0,123,9,3,38
0,119,9,3,39
2,83,9,2,2
2,7,9,3,2
2,128,9,3,5
2,2,9,2,5
2,3,9,2,5
2,118,9,3,5
2,130,9,2,5
2,113,9,12,8
2,77,9,6,9
2,20,9,3,13
2,47,9,5,13
2,27,9,4,15
2,58,9,3,16
2,116,9,14,18
2,72,9,1,19
2,73,9,1,19
2,49,9,4,25
2,74,9,1,27
2,79,9,2,37
2,80,9,7,37
2,88,9,12,37
2,120,9,4,39
2,121,9,5,39
0,124,9,3,2
0,17,9,19,8
0,1,9,2,11
0,44,9,1,13
0,70,9,8,13
0,62,9,4,16
0,55,9,2,17
0,72,9,3,19
0,103,9,2,19
0,63,9,61,28
0,69,9,8,35
0,68,9,8,35
0,67,9,15,35
0,66,9,44,35
0,87,9,1,37
0,56,9,14,38
0,123,9,7,38
0,119,9,14,39
2,83,9,2,2
2,8,9,2,2
2,128,9,4,5
2,2,9,2,5
2,118,9,1,5
2,117,9,1,5
2,113,9,24,8
2,77,9,2,9
2,20,9,6,13
2,47,9,5,13
2,27,9,2,15
2,116,9,4,18
2,73,9,1,19
2,29,9,2,26
2,74,9,1,27
2,79,9,1,37
2,80,9,3,37
2,88,9,2,37
2,120,9,5,39
2,121,9,9,39
0,128,9,2,5
0,17,9,4,8
0,105,9,1,8
0,72,9,1,19
0,63,9,12,28
0,33,9,2,33
0,69,9,186,35
0,68,9,1,35
0,67,9,7,35
0,66,9,189,35
2,7,9,1,2
2,128,9,3,5
2,0,9,2,5
2,113,9,6,8
2,77,9,1,9
2,20,9,2,13
2,47,9,3,13
2,27,9,3,15
2,13,9,1,22
2,80,9,3,37
2,121,9,1,39
0,124,9,2,2
0,126,9,1,2
0,128,9,4,5
0,17,9,21,8
0,105,9,3,8
0,1,9,5,11
0,44,9,1,13
0,70,9,2,13
0,61,9,2,16
0,72,9,17,19
0,104,9,7,19
0,103,9,2,19
0,14,9,1,25
0,127,9,1,27
0,63,9,94,28
0,108,9,3,31
0,69,9,14,35
0,68,9,15,35
0,67,9,34,35
0,66,9,64,35
0,56,9,8,38
0,123,9,20,38
0,119,9,4,39
2,7,9,1,2
2,128,9,9,5
2,2,9,3,5
2,118,9,7,5
2,117,9,3,5
2,0,9,2,5
2,130,9,1,5
2,113,9,35,8
2,77,9,4,9
2,20,9,10,13
2,47,9,9,13
2,27,9,3,15
2,58,9,3,16
2,101,9,1,16
2,116,9,8,18
2,72,9,6,19
2,29,9,1,26
2,74,9,4,27
2,25,9,2,31
2,78,9,2,31
2,79,9,9,37
2,80,9,15,37
2,120,9,5,39
2,121,9,16,39
0,128,9,1,5
0,17,9,23,8
0,105,9,3,8
0,1,9,6,11
0,93,12,2,13
0,44,9,1,13
0,70,9,12,13
0,61,9,2,16
0,62,9,4,16
0,72,9,4,19
0,104,9,2,19
0,103,9,2,19
0,54,9,6,26
0,63,9,73,28
0,108,9,4,31
0,69,9,189,35
0,68,9,5,35
0,67,9,32,35
0,66,9,203,35
0,87,9,2,37
0,56,1,2,38
0,56,9,8,38
0,123,9,5,38
2,83,9,8,2
2,7,9,3,2
2,128,9,11,5
2,3,9,2,5
2,118,9,6,5
2,117,9,1,5
2,130,9,1,5
2,113,1,1,8
2,113,9,17,8
2,77,9,1,9
2,60,9,1,12
2,20,9,6,13
2,47,9,14,13
2,27,9,5,15
2,116,9,8,18
2,72,9,4,19
2,29,9,5,26
2,74,9,2,27
2,25,9,2,31
2,79,9,5,37
2,80,9,11,37
2,88,9,4,37
2,120,9,1,39
2,121,9,4,39
0,128,9,2,5
0,17,9,13,8
0,1,9,4,11
0,70,9,12,13
0,61,9,1,16
0,62,9,3,16
0,72,9,6,19
0,104,9,4,19
0,103,9,1,19
0,14,9,1,25
0,127,9,1,27
0,63,9,57,28
0,108,9,3,31
0,69,9,138,35
0,68,9,6,35
0,67,9,27,35
0,66,9,152,35
0,56,9,8,38
0,123,9,5,38
2,83,9,2,2
2,128,9,5,5
2,2,9,3,5
2,3,9,1,5
2,118,9,2,5
2,117,9,5,5
2,0,9,4,5
2,130,9,1,5
2,113,9,15,8
2,77,9,2,9
2,20,9,14,13
2,47,9,9,13
2,27,9,5,15
2,58,9,4,16
2,116,9,4,18
2,72,9,3,19
2,73,9,2,19
2,29,9,1,26
2,74,9,3,27
2,25,9,3,31
2,78,9,1,31
2,79,9,2,37
2,80,9,8,37
2,88,9,2,37
2,121,9,2,39
0,124,9,5,2
0,126,9,2,2
0,128,9,2,5
0,17,9,33,8
0,1,9,6,11
0,70,9,4,13
0,58,9,1,16
0,72,9,10,19
0,54,9,1,26
0,63,9,54,28
0,33,9,3,33
0,45,9,2,33
0,69,9,7,35
0,68,9,8,35
0,67,9,26,35
0,66,9,35,35
0,56,9,6,38
0,123,9,4,38
0,119,9,4,39
2,83,9,8,2
2,128,9,2,5
2,118,9,5,5
2,0,9,1,5
2,113,9,22,8
2,77,9,14,9
2,20,9,13,13
2,47,9,9,13
2,27,9,1,15
2,116,9,36,18
2,72,9,7,19
2,13,9,2,22
2,49,9,3,25
2,25,9,2,31
2,78,9,2,31
2,30,9,1,34
2,79,9,9,37
2,80,9,6,37
2,88,9,4,37
2,120,9,5,39
2,121,9,10,39
0,124,9,5,2
0,126,9,8,2
0,128,9,9,5
0,17,9,29,8
0,105,9,2,8
0,1,9,2,11
0,44,9,2,13
0,70,9,4,13
0,58,9,2,16
0,61,9,1,16
0,72,7,1,19
0,72,9,4,19
0,104,9,1,19
0,103,9,2,19
0,14,9,1,25
0,63,2,4,28
0,63,9,65,28
0,76,9,2,30
0,108,9,4,31
0,46,9,2,33
0,69,9,10,35
0,68,9,5,35
0,67,9,19,35
0,66,9,45,35
0,87,9,1,37
0,56,9,12,38
0,123,9,7,38
0,119,9,12,39
2,83,9,9,2
2,7,9,5,2
2,128,9,9,5
2,118,9,5,5
2,117,9,2,5
2,0,9,2,5
2,113,9,24,8
2,77,9,7,9
2,20,9,11,13
2,47,9,7,13
2,27,9,2,15
2,58,9,1,16
2,116,9,8,18
2,72,9,1,19
2,13,9,1,22
2,74,9,1,27
2,25,9,2,31
2,78,9,4,31
2,79,9,2,37
2,80,9,11,37
2,120,9,5,39
2,121,9,8,39
0,17,9,3,8
0,1,9,3,11
0,44,9,2,13
0,70,9,2,13
0,55,9,1,17
0,103,9,1,19
0,14,9,1,25
0,63,9,13,28
0,69,9,5,35
0,68,9,3,35
0,67,9,5,35
0,66,9,12,35
0,123,9,1,38
2,7,9,1,2
2,128,9,3,5
2,2,9,2,5
2,0,9,2,5
2,113,9,7,8
2,77,9,1,9
2,20,9,2,13
2,47,9,1,13
2,27,9,1,15
2,29,9,1,26
2,79,9,1,37
2,80,9,4,37
2,88,9,2,37
2,121,9,1,39
2,112,9,1,39
0,124,9,1,2
0,126,9,4,2
0,128,9,5,5
0,17,9,23,8
0,105,9,1,8
0,1,9,7,11
0,44,9,1,13
0,70,9,8,13
0,58,9,2,16
0,61,9,1,16
0,62,9,4,16
0,55,9,1,17
0,72,9,31,19
0,104,9,1,19
0,103,9,6,19
0,14,9,1,25
0,54,9,5,26
0,127,9,1,27
0,63,2,1,28
0,63,9,58,28
0,108,9,6,31
0,46,9,4,33
0,69,9,20,35
0,68,9,10,35
0,67,9,33,35
0,66,9,80,35
0,87,9,1,37
0,56,9,10,38
0,123,9,8,38
0,119,9,2,39
2,83,9,3,2
2,7,9,3,2
2,8,9,2,2
2,128,9,9,5
2,2,9,2,5
2,3,9,1,5
2,118,9,3,5
2,0,9,2,5
2,113,9,31,8
2,77,9,5,9
2,20,9,9,13
2,47,9,16,13
2,27,9,1,15
2,58,9,2,16
2,116,9,8,18
2,72,9,5,19
2,49,9,1,25
2,74,9,1,27
2,25,9,2,31
2,78,9,2,31
2,79,9,13,37
2,80,9,14,37
2,88,9,4,37
2,120,9,2,39
2,121,9,5,39
0,124,9,6,2
0,126,9,3,2
0,128,9,2,5
0,17,9,19,8
0,105,9,1,8
0,1,9,4,11
0,70,9,14,13
0,61,9,2,16
0,55,9,1,17
0,72,9,9,19
0,14,9,1,25
0,127,9,2,27
0,63,9,69,28
0,108,9,1,31
0,46,9,2,33
0,45,9,2,33
0,69,9,133,35
0,68,9,10,35
0,67,9,53,35
0,66,9,212,35
0,56,9,6,38
0,123,9,8,38
2,83,9,1,2
2,7,9,4,2
2,128,9,3,5
2,2,9,4,5
2,118,9,8,5
2,117,9,11,5
2,0,9,4,5
2,32,9,1,7
2,113,9,22,8
2,77,9,14,9
2,20,9,11,13
2,47,9,4,13
2,27,9,3,15
2,116,1,1,18
2,116,9,13,18
2,72,9,3,19
2,73,9,1,19
2,49,9,1,25
2,74,9,1,27
2,25,9,2,31
2,78,9,1,31
2,79,9,10,37
2,80,9,11,37
2,88,9,4,37
2,120,9,1,39
2,121,9,6,39
0,124,9,4,2
0,126,9,2,2
0,128,9,2,5
0,17,9,21,8
0,105,9,2,8
0,1,9,1,11
0,70,9,18,13
0,62,9,2,16
0,55,9,1,17
0,72,9,18,19
0,104,9,1,19
0,54,9,2,26
0,63,9,57,28
0,46,9,1,33
0,69,9,10,35
0,68,9,5,35
0,67,9,22,35
0,66,9,45,35
0,87,9,1,37
0,56,9,2,38
0,123,9,2,38
2,83,9,7,2
2,7,9,5,2
2,128,9,5,5
2,2,9,1,5
2,118,9,4,5
2,117,9,1,5
2,113,9,17,8
2,77,9,2,9
2,20,9,5,13
2,47,9,11,13
2,27,9,3,15
2,101,9,1,16
2,116,12,2,18
2,72,9,2,19
2,73,9,2,19
2,74,9,3,27
2,25,9,3,31
2,78,9,1,31
2,30,9,1,34
2,80,9,11,37
2,120,9,1,39
2,97,9,4,39
2,121,9,1,39
0,124,9,2,2
0,17,9,23,8
0,105,9,2,8
0,1,9,4,11
0,44,9,1,13
0,70,9,6,13
0,58,9,2,16
0,61,9,2,16
0,62,9,4,16
0,72,9,1,19
0,104,9,2,19
0,103,9,5,19
0,63,9,54,28
0,69,9,131,35
0,68,9,23,35
0,67,9,84,35
0,66,9,152,35
0,56,9,12,38
0,123,9,9,38
0,119,9,2,39
2,7,9,1,2
2,128,9,3,5
2,118,9,15,5
2,117,9,9,5
2,22,9,2,7
2,113,9,22,8
2,77,9,3,9
2,20,9,5,13
2,47,9,6,13
2,27,9,2,15
2,116,9,8,18
2,72,9,7,19
2,73,9,2,19
2,91,9,1,20
2,50,9,1,25
2,74,9,3,27
2,25,9,1,31
2,78,9,1,31
2,79,9,4,37
2,80,9,8,37
2,88,9,4,37
2,120,9,3,39
2,121,9,2,39
0,128,9,5,5
0,17,9,25,8
0,105,9,1,8
0,1,1,1,11
0,1,9,3,11
0,70,9,10,13
0,61,9,1,16
0,55,9,1,17
0,72,9,13,19
0,104,9,3,19
0,103,9,1,19
0,14,9,1,25
0,63,9,65,28
0,108,9,13,31
0,33,9,2,33
0,69,9,6,35
0,94,9,1,35
0,68,9,6,35
0,67,9,23,35
0,66,9,46,35
0,56,9,14,38
0,119,9,4,39
2,83,9,5,2
2,7,9,5,2
2,128,9,11,5
2,2,9,3,5
2,118,9,16,5
2,117,9,4,5
2,130,9,1,5
2,113,9,9,8
2,77,9,5,9
2,20,9,6,13
2,47,9,7,13
2,27,9,1,15
2,101,9,1,16
2,116,9,8,18
2,72,9,3,19
2,73,9,2,19
2,92,9,1,20
2,49,9,1,25
2,29,9,3,26
2,74,9,2,27
2,25,9,1,31
2,30,9,1,34
2,79,9,5,37
2,80,9,8,37
2,88,9,1,37
